codgeo;part_prestations_sociales_pct;part_minima_sociaux_pct;s_soc_ben_di_fam_ben;nombre_personnes;part_revenus_activite_pct;part_impots_directs_pct;part_indemnites_chomage_pct;s_ei_di_n_sal;nombre_unites_consommation;taux_pauvrete_60_pct;rapport_interdecile_d9_d1;part_revenus_patrimoine_autres_pct;niveau_vie_median_euros;niveau_vie_1er_decile_euros;s_soc_ben_di_hou_ben;nombre_menages;part_menages_imposes_pct;niveau_vie_9e_decile_euros;part_salaires_pct;part_pensions_retraites_rentes_pct
81274;;;;794;;;;;535,6;;;;25070;;;321;;;;
82019;;;;736;;;;;496,6;;;;22740;;;305;;;;
81029;;;;181;;;;;123,8;;;;24090;;;77;;;;
81018;4,0;1,9;1,4;2528;69,7;-15,5;2,4;6,5;1766,9;10;2,7;8,6;23520;13960;0,7;1134;56;37530;60,8;33,2
81023;;;;220;;;;;152,7;;;;17970;;;97;;;;
81025;;;;227;;;;;150,2;;;;28740;;;88;;;;
80827;;;;1200;;;;;860,8;;;;19810;;;580;;;;
81033;9,3;5,1;2,4;2835;55,5;-10,4;3,1;2,5;2056,9;20;2,6;5,2;19270;11290;1,8;1434;34;29240;49,9;40,4
80826;;;;748;;;;;524,5;;;;22610;;;338;;;;
81007;;;;;;;;;;;;;;;;;;;;
81046;;;;1392;;;;;940,4;;;;23820;;;580;;;;
80805;;;;161;;;;;104,4;;;;25940;;;61;;;;
80789;;;;147;;;;;94,7;;;;19830;;;56;;;;
59337;;;;708;;;;;461,5;;;;23400;;;269;;;;
59375;4,6;1,9;2,0;4367;81,2;-15,4;2,5;3,7;2940,8;11;2,8;5,0;23590;13570;0,7;1813;53;37540;75,0;24,6
59309;6,4;2,5;2,8;3826;70,2;-13,2;2,2;4,8;2535,3;16;2,8;8,6;20980;12090;1,1;1520;43;34340;63,2;28,0
59369;5,5;2,5;2,1;3874;73,7;-15,2;2,0;5,1;2629,3;13;3,0;7,1;22970;12570;0,9;1650;53;37140;66,6;28,9
59329;5,6;2,5;2,1;4811;67,7;-15,4;2,3;5,4;3318,0;11;2,8;7,1;22820;13440;1,0;2118;52;37540;60,0;35,0
59387;;;;1910;;;;;1250,6;;;;20460;;;756;;;;
59354;;;;709;;;;;487,6;;;;27100;;;298;;;;
59328;3,4;1,5;1,2;26193;83,4;-21,5;2,6;9,7;18164,3;10;3,8;9,9;28160;14010;0,7;11880;66;53370;71,1;24,8
59311;;;;530;;;;;341,2;;;;18450;;;200;;;;
59563;;;;237;;;;;161,6;;;;26140;;;98;;;;
59608;;;;1096;;;;;730,9;;;;26860;;;439;;;;
59610;;;;1118;;;;;735,4;;;;25140;;;443;;;;
59530;;;;317;;;;;211,9;;;;25010;;;129;;;;
59572;;;;1715;;;;;1216,3;;;;20420;;;819;;;;
59533;;;;1574;;;;;1060,2;;;;20800;;;652;;;;
59536;;;;888;;;;;578,1;;;;26510;;;329;;;;
59596;;;;576;;;;;367,2;;;;29240;;;198;;;;
59534;;;;785;;;;;525,5;;;;21320;;;322;;;;
59575;;;;409;;;;;274,3;;;;26280;;;164;;;;
59528;;;;1537;;;;;1020,6;;;;20900;;;619;;;;
81237;;;;172;;;;;124,5;;;;22440;;;83;;;;
81223;;;;;;;;;;;;;;;;;;;;
81212;;;;128;;;;;88,7;;;;23420;;;55;;;;
81225;;;;1084;;;;;741,5;;;;23330;;;472;;;;
81166;;;;;;;;;;;;;;;;;;;;
81196;;;;853;;;;;597,4;;;;22710;;;386;;;;
81193;;;;325;;;;;239,1;;;;21100;;;166;;;;
81217;;;;436;;;;;318,8;;;;19500;;;217;;;;
81219;6,0;3,1;1,8;3238;65,3;-13,6;3,3;8,0;2261,8;15;2,9;10,9;21510;12130;1,1;1473;45;35090;54,0;31,4
81190;;;;448;;;;;303,1;;;;21950;;;188;;;;
81135;;;;;;;;;;;;;;;;;;;;
81136;;;;148;;;;;116,1;;;;23810;;;87;;;;
81054;;;;1008;;;;;675,2;;;;23650;;;412;;;;
81097;;;;1368;;;;;926,5;;;;25590;;;559;;;;
81134;;;;;;;;;;;;;;;;;;;;
81151;;;;147;;;;;98,0;;;;21700;;;59;;;;
81117;;;;712;;;;;486,2;;;;22450;;;297;;;;
81122;;;;;;;;;;;;;;;;;;;;
81063;;;;1550;;;;;1063,9;;;;24500;;;660;;;;
81138;;;;498;;;;;335,0;;;;21280;;;208;;;;
81014;;;;454;;;;;341,8;;;;19600;;;243;;;;
80791;;;;852;;;;;570,5;;;;27060;;;347;;;;
80809;;;;464;;;;;304,4;;;;22500;;;179;;;;
81048;5,2;2,6;1,7;2339;66,4;-12,6;2,4;6,8;1646,7;13;2,5;6,8;21390;12800;0,9;1101;44;32350;57,2;34,2
81030;;;;118;;;;;78,0;;;;23950;;;47;;;;
81011;;;;1083;;;;;704,2;;;;23980;;;399;;;;
80810;;;;130;;;;;89,7;;;;19540;;;57;;;;
80820;;;;662;;;;;454,4;;;;22290;;;282;;;;
82065;;;;414;;;;;291,1;;;;24110;;;190;;;;
82101;;;;1204;;;;;815,2;;;;19440;;;514;;;;
81287;;;;264;;;;;170,6;;;;21950;;;98;;;;
82008;;;;916;;;;;650,3;;;;21660;;;432;;;;
82010;;;;240;;;;;162,0;;;;22340;;;103;;;;
81270;;;;168;;;;;112,1;;;;23410;;;68;;;;
81276;;;;1127;;;;;778,3;;;;20360;;;503;;;;
81268;;;;;;;;;;;;;;;;;;;;
81311;;;;744;;;;;506,2;;;;22420;;;311;;;;
82028;;;;802;;;;;517,2;;;;25260;;;294;;;;
82016;;;;156;;;;;112,9;;;;22380;;;78;;;;
83008;3,1;1,4;1,3;2916;66,2;-16,6;3,3;7,3;2019,2;13;3,1;11,7;25060;13040;0,4;1295;58;40790;55,6;35,6
82165;;;;499;;;;;331,0;;;;22740;;;196;;;;
82144;;;;702;;;;;470,8;;;;21520;;;293;;;;
82192;;;;548;;;;;364,6;;;;22910;;;218;;;;
82164;;;;113;;;;;81,0;;;;20970;;;55;;;;
82182;;;;322;;;;;230,5;;;;18690;;;152;;;;
83030;;;;1909;;;;;1320,7;;;;23420;;;846;;;;
82160;;;;264;;;;;182,2;;;;22990;;;115;;;;
82179;7,2;3,9;2,0;2192;58,0;-12,5;3,3;4,2;1563,5;18;2,9;7,1;20290;11190;1,3;1053;41;32760;50,5;40,2
83005;;;;297;;;;;217,4;;;;21540;;;151;;;;
81209;4,0;1,9;1,5;3004;67,3;-14,8;2,7;8,2;2092,3;11;2,8;9,0;22740;13530;0,6;1343;50;37240;56,4;34,5
81222;6,9;3,5;1,9;3369;60,1;-12,5;2,4;4,6;2405,5;16;2,9;11,8;21240;11750;1,5;1637;40;34490;53,1;33,7
81229;;;;152;;;;;99,8;;;;25670;;;57;;;;
81253;;;;433;;;;;295,3;;;;22910;;;186;;;;
81188;;;;298;;;;;212,7;;;;23150;;;141;;;;
81224;;;;101;;;;;78,0;;;;16440;;;58;;;;
81161;;;;114;;;;;80,2;;;;19730;;;51;;;;
81258;;;;433;;;;;295,9;;;;21690;;;187;;;;
82115;;;;1907;;;;;1274,0;;;;20810;;;783;;;;
82090;;;;1039;;;;;705,6;;;;23030;;;432;;;;
82078;;;;106;;;;;77,0;;;;20770;;;51;;;;
82083;;;;109;;;;;78,7;;;;20180;;;53;;;;
82064;;;;124;;;;;86,0;;;;22420;;;54;;;;
82076;;;;1647;;;;;1117,8;;;;22720;;;679;;;;
82122;;;;150;;;;;105,5;;;;20110;;;67;;;;
82072;;;;975;;;;;648,8;;;;21940;;;397;;;;
82093;;;;597;;;;;397,1;;;;20310;;;242;;;;
82108;;;;1477;;;;;972,7;;;;22030;;;579;;;;
81116;4,2;1,7;1,8;2036;71,6;-14,8;2,4;5,3;1370,8;;2,6;6,9;24120;14240;0,7;827;55;37390;63,9;32,1
81109;;;;405;;;;;284,1;;;;21980;;;184;;;;
81098;;;;707;;;;;460,0;;;;25380;;;265;;;;
81102;;;;320;;;;;206,7;;;;25450;;;124;;;;
81053;;;;337;;;;;246,6;;;;19730;;;170;;;;
81120;6,4;2,9;2,4;6610;67,1;-12,6;2,7;4,6;4547,6;13;2,5;6,8;21070;12930;1,1;2920;43;32930;59,8;32,3
83068;2,7;1,4;0,8;4443;62,1;-24,1;3,5;10,1;3234,2;16;5,0;28,1;24650;11470;0,5;2242;59;57150;48,5;31,2
83097;3,3;1,3;1,4;5620;82,4;-17,7;3,1;6,4;3738,7;8;3,0;8,8;27540;14790;0,6;2249;62;43990;72,9;23,2
81317;;;;1137;;;;;791,8;;;;22070;;;517;;;;
81261;;;;1193;;;;;770,4;;;;25800;;;447;;;;
81313;;;;207;;;;;145,4;;;;21350;;;94;;;;
82011;;;;934;;;;;606,8;;;;21210;;;358;;;;
81320;;;;147;;;;;107,2;;;;20790;;;73;;;;
82033;8,7;4,2;2,9;13592;64,5;-12,4;3,3;4,5;9266,4;21;3,0;6,2;19970;11020;1,6;5873;40;33390;56,7;33,0
82001;;;;584;;;;;406,3;;;;22150;;;257;;;;
81263;;;;343;;;;;250,8;;;;18880;;;174;;;;
82034;;;;116;;;;;80,2;;;;18050;;;51;;;;
81293;;;;367;;;;;238,3;;;;22670;;;142;;;;
80807;;;;268;;;;;186,4;;;;21880;;;119;;;;
81039;;;;1912;;;;;1329,5;;;;21110;;;846;;;;
80796;;;;187;;;;;129,6;;;;20910;;;79;;;;
80787;;;;;;;;;;;;;;;;;;;;
80790;;;;129;;;;;90,5;;;;22750;;;58;;;;
80800;;;;134;;;;;90,5;;;;23370;;;56;;;;
81041;;;;;;;;;;;;;;;;;;;;
82195;;;;850;;;;;573,0;;;;23050;;;348;;;;
82178;;;;817;;;;;534,5;;;;24470;;;312;;;;
83036;2,9;1,5;0,9;7390;52,5;-18,5;3,0;7,5;5503,4;14;3,6;17,9;23690;12260;0,5;3936;58;44150;42,0;45,2
83023;8,7;4,0;2,9;17340;65,9;-13,8;3,5;4,7;11962,6;23;3,3;8,5;19980;10390;1,8;7834;42;33780;57,7;30,7
83018;4,4;1,9;1,8;3054;68,6;-15,3;3,6;6,5;2093,8;14;3,1;8,6;23400;12140;0,7;1308;54;37810;58,5;33,7
82176;;;;899;;;;;589,0;;;;23340;;;355;;;;
82189;;;;692;;;;;482,5;;;;20530;;;312;;;;
82140;;;;455;;;;;301,5;;;;23050;;;180;;;;
82159;;;;583;;;;;388,8;;;;22720;;;234;;;;
81207;;;;;;;;;;;;;;;;;;;;
81243;;;;100;;;;;75,3;;;;22750;;;55;;;;
81165;;;;233;;;;;175,0;;;;19270;;;125;;;;
81249;;;;847;;;;;576,2;;;;21050;;;363;;;;
81168;;;;1027;;;;;744,0;;;;20780;;;506;;;;
81211;;;;483;;;;;326,9;;;;22820;;;200;;;;
81178;;;;357;;;;;242,0;;;;22450;;;148;;;;
81202;;;;993;;;;;650,4;;;;24610;;;383;;;;
81232;;;;602;;;;;410,0;;;;23700;;;251;;;;
81062;;;;970;;;;;717,1;;;;19120;;;501;;;;
81095;;;;;;;;;;;;;;;;;;;;
81103;;;;129;;;;;92,3;;;;21170;;;62;;;;
81069;;;;805;;;;;621,3;;;;19430;;;464;;;;
81118;;;;145;;;;;99,1;;;;25400;;;63;;;;
81101;;;;1290;;;;;877,2;;;;22310;;;546;;;;
81083;;;;246;;;;;178,6;;;;19260;;;122;;;;
81152;;;;274;;;;;183,5;;;;23060;;;115;;;;
81078;;;;1047;;;;;718,4;;;;21040;;;457;;;;
81099;7,4;3,5;2,3;14806;63,2;-13,3;3,5;4,7;10537,5;19;3,1;7,8;20780;11240;1,6;7174;43;34870;55,0;34,9
82080;;;;1156;;;;;759,5;;;;21490;;;441;;;;
82075;5,0;2,2;1,9;4029;77,2;-14,4;3,2;3,7;2763,2;12;2,8;6,5;23580;13200;0,9;1765;52;36830;70,3;25,7
82094;;;;1310;;;;;959,2;;;;19890;;;667;;;;
82043;;;;246;;;;;171,8;;;;21390;;;113;;;;
82096;6,3;2,5;2,9;3129;71,0;-12,0;3,7;3,6;2089,2;13;2,5;5,1;20900;12780;0,9;1269;45;32070;63,7;29,6
82135;;;;1388;;;;;926,3;;;;22830;;;558;;;;
82069;;;;199;;;;;142,8;;;;20030;;;96;;;;
82134;7,4;3,3;2,8;5423;68,3;-12,7;3,3;4,5;3657,3;16;2,8;6,6;21280;11980;1,3;2277;43;33210;60,5;30,4
82062;;;;1556;;;;;1029,0;;;;22080;;;625;;;;
82054;;;;373;;;;;255,4;;;;21260;;;163;;;;
83055;4,1;1,7;1,7;5777;64,0;-16,4;3,6;6,9;4030,6;16;3,5;12,7;23170;11910;0,7;2634;52;41120;53,5;35,6
83064;3,5;1,6;1,3;5694;60,3;-15,5;2,8;4,9;3947,3;9;2,9;8,5;25010;14250;0,6;2476;58;41110;52,6;43,2
83102;4,3;2,2;1,5;2395;40,4;-12,9;3,3;5,5;1731,2;17;3,0;7,7;21690;11290;0,6;1158;47;34240;31,6;60,5
83110;;;;1471;;;;;1019,5;;;;24190;;;660;;;;
83098;3,4;1,7;1,1;11338;62,8;-18,1;2,4;8,3;8116,1;10;3,2;13,0;25660;13990;0,6;5452;61;44680;52,1;38,9
83090;4,4;2,2;1,3;14089;70,9;-18,3;2,8;8,0;9766,5;12;3,4;13,1;25060;12930;0,9;6244;57;44600;60,1;29,9
83121;6,5;3,4;1,7;4277;53,3;-14,3;3,3;6,8;3080,4;20;3,5;10,3;20890;10600;1,4;2120;44;36590;43,2;44,2
83052;;;;361;;;;;249,5;;;;20400;;;165;;;;
83133;;;;1616;;;;;1096,1;;;;24970;;;673;;;;
81280;;;;246;;;;;179,6;;;;19960;;;123;;;;
81288;5,4;2,5;1,8;2802;64,1;-13,8;2,7;5,5;1977,9;15;2,9;10,2;21250;12490;1,1;1310;45;36210;55,9;34,1
82021;;;;195;;;;;141,0;;;;21790;;;92;;;;
81259;;;;206;;;;;144,9;;;;22010;;;95;;;;
81312;;;;929;;;;;636,6;;;;21050;;;402;;;;
81265;;;;;;;;;;;;;;;;;;;;
82018;;;;1237;;;;;818,7;;;;22710;;;486;;;;
81284;;;;1930;;;;;1352,9;;;;22450;;;899;;;;
81010;;;;433;;;;;311,1;;;;20940;;;211;;;;
81032;;;;1015;;;;;687,8;;;;21670;;;421;;;;
80803;;;;291;;;;;190,2;;;;23170;;;112;;;;
81004;7,4;3,8;1,9;45331;60,7;-15,5;2,8;6,9;33279,3;20;3,6;9,5;21650;10840;1,7;23612;47;38930;51,0;37,9
81019;;;;144;;;;;97,4;;;;18670;;;60;;;;
81021;8,7;4,2;2,7;5689;50,1;-11,8;3,2;4,9;4005,1;26;3,3;7,4;18530;9910;1,8;2634;35;32660;42,0;45,6
81036;;;;1263;;;;;866,0;;;;23140;;;537;;;;
83044;;;;215;;;;;152,7;;;;19740;;;102;;;;
83092;6,6;2,9;2,7;4504;71,0;-14,3;3,2;6,0;3024,4;16;2,9;7,5;21900;11930;1,0;1897;45;34480;61,8;29,2
83113;4,8;1,9;2,2;2291;66,8;-13,3;3,4;4,6;1586,8;17;3,1;8,1;22610;11810;0,7;1026;49;36560;58,8;33,6
83070;3,9;2,2;0,9;5670;43,0;-17,7;3,9;5,2;4353,7;18;3,6;21,0;22300;11330;0,8;3234;53;40940;33,9;49,8
83112;2,6;1,3;0,8;13338;65,2;-20,1;2,5;8,2;9645,0;10;3,5;17,6;26690;14030;0,5;6566;62;48820;54,5;34,7
83134;;;;1730;;;;;1218,8;;;;23800;;;803;;;;
83058;3,9;2,0;1,2;4516;59,4;-16,9;2,8;6,5;3214,7;14;3,4;12,1;24580;12190;0,7;2129;55;41610;50,1;41,5
83141;4,1;1,8;1,6;6592;71,7;-15,9;3,3;6,1;4515,2;11;3,0;9,0;24780;13400;0,7;2855;58;39570;62,3;31,1
81176;;;;;;;;;;;;;;;;;;;;
81254;;;;343;;;;;237,4;;;;21300;;;151;;;;
81251;;;;910;;;;;600,6;;;;22110;;;352;;;;
81181;;;;175;;;;;116,4;;;;22670;;;71;;;;
81192;;;;783;;;;;556,3;;;;19590;;;367;;;;
81236;;;;325;;;;;208,0;;;;24940;;;118;;;;
81156;4,3;2,0;1,5;3328;65,9;-14,2;2,6;5,2;2316,0;10;2,7;8,5;24090;13780;0,8;1499;52;37460;58,1;35,5
81255;;;;523;;;;;335,5;;;;28420;;;190;;;;
81179;;;;272;;;;;187,5;;;;24220;;;118;;;;
83021;4,5;1,8;1,9;2625;78,7;-15,4;3,3;7,5;1785,4;16;3,3;7,7;22970;11660;0,8;1120;49;38190;67,9;24,5
82158;;;;147;;;;;104,0;;;;23910;;;67;;;;
82168;;;;323;;;;;228,2;;;;20200;;;150;;;;
83004;5,3;2,6;1,7;7524;67,4;-15,7;3,4;6,5;5255,3;18;3,4;11,3;22470;11000;1,0;3433;49;37830;57,5;31,7
82180;;;;524;;;;;359,6;;;;21760;;;226;;;;
82169;5,3;2,5;1,8;2230;66,3;-13,9;3,2;6,1;1558,7;13;2,8;9,7;21410;13140;1,0;1013;45;36130;57,0;32,6
82145;;;;362;;;;;244,2;;;;21010;;;151;;;;
82186;8,3;4,2;2,2;4648;58,8;-12,5;3,0;4,4;3376,2;21;3,1;6,4;20040;11090;1,9;2359;41;34340;51,4;39,0
82142;;;;1770;;;;;1145,7;;;;25360;;;668;;;;
82193;;;;131;;;;;94,2;;;;23410;;;63;;;;
82117;;;;1296;;;;;947,8;;;;19300;;;665;;;;
82107;;;;;;;;;;;;;;;;;;;;
82082;;;;204;;;;;143,2;;;;19330;;;94;;;;
82039;;;;589;;;;;387,2;;;;21340;;;225;;;;
82132;;;;1197;;;;;831,7;;;;21000;;;541;;;;
82079;6,1;2,3;2,6;3724;72,2;-13,9;3,7;5,4;2518,2;18;3,1;8,1;21240;11470;1,2;1557;46;35320;63,1;27,5
82077;;;;343;;;;;241,4;;;;18950;;;156;;;;
81085;;;;;;;;;;;;;;;;;;;;
81133;;;;448;;;;;298,9;;;;24160;;;182;;;;
81144;4,9;2,0;2,0;4610;63,2;-13,6;2,5;4,8;3162,3;11;2,6;9,0;22770;13570;0,9;1999;51;35380;55,9;36,5
81080;;;;;;;;;;;;;;;;;;;;
81150;;;;405;;;;;263,8;;;;28100;;;156;;;;
81070;4,2;1,5;2,1;2970;76,3;-14,9;3,5;5,8;1968,0;10;2,8;7,8;23620;13890;0,6;1180;53;38690;67,0;26,6
81089;;;;135;;;;;98,0;;;;18880;;;66;;;;
81127;;;;99;;;;;76,1;;;;21740;;;55;;;;
59595;;;;552;;;;;365,0;;;;25540;;;216;;;;
59582;;;;913;;;;;590,2;;;;23860;;;344;;;;
59552;;;;185;;;;;128,0;;;;22180;;;82;;;;
59603;9,4;4,8;2,8;5692;69,2;-11,7;3,2;2,4;3952,3;19;2,8;4,1;19840;11280;1,8;2580;42;31330;63,6;29,0
59532;;;;294;;;;;189,8;;;;21020;;;109;;;;
59566;3,2;1,2;1,6;3855;78,0;-16,0;2,0;3,7;2650,2;7;2,7;5,5;25180;15190;0,4;1690;63;40480;72,3;29,3
59597;;;;691;;;;;465,1;;;;26680;;;289;;;;
59594;;;;1107;;;;;732,6;;;;22610;;;432;;;;
59565;;;;637;;;;;419,4;;;;26040;;;249;;;;
59661;;;;133;;;;;89,4;;;;17550;;;57;;;;
60088;3,7;1,3;2,0;4881;82,5;-15,3;2,4;2,9;3241,5;6;2,4;4,6;25290;15980;0,4;1970;64;38020;77,2;24,5
60115;;;;790;;;;;538,0;;;;23340;;;337;;;;
60057;10,5;5,3;3,0;50816;68,1;-14,2;3,2;3,5;35566,9;25;3,4;6,3;19520;10170;2,2;23968;46;34400;61,4;29,3
82188;;;;621;;;;;405,1;;;;23550;;;234;;;;
82173;;;;1078;;;;;731,5;;;;21120;;;468;;;;
82161;5,3;2,2;2,3;4078;73,9;-14,2;2,5;6,4;2746,2;11;2,5;6,3;22980;13640;0,8;1680;54;34730;65,0;28,7
83011;;;;1246;;;;;905,6;;;;19510;;;633;;;;
82174;;;;261;;;;;183,5;;;;21730;;;117;;;;
82172;;;;292;;;;;214,6;;;;19060;;;149;;;;
83012;7,0;3,7;1,8;3035;58,4;-13,4;3,9;6,7;2189,4;20;3,1;8,9;20010;10760;1,5;1508;42;33010;47,8;39,1
83010;;;;135;;;;;97,1;;;;18130;;;69;;;;
59365;20,6;10,3;5,8;5874;55,3;-8,9;4,0;1,2;3860,4;42;2,9;4,6;15180;8830;4,5;2358;27;25970;50,1;28,4
59322;8,5;3,8;3,3;3317;72,0;-11,8;2,6;5,2;2230,5;19;2,6;4,6;19850;11890;1,4;1397;40;30480;64,2;26,7
59350;8,5;4,1;2,2;187249;84,3;-18,1;3,7;5,8;135757,8;27;4,4;7,9;20520;9510;2,2;96579;50;41520;74,8;17,4
59390;12,4;6,2;3,7;4039;63,9;-11,1;3,8;2,9;2705,0;27;2,9;3,9;18430;10420;2,5;1646;36;30390;57,2;30,9
59307;;;;850;;;;;573,5;;;;20870;;;350;;;;
59367;7,0;3,2;2,5;13664;75,7;-13,6;2,9;3,1;9265,3;15;2,9;5,0;22400;12100;1,3;5851;52;35170;69,7;25,9
59346;3,6;1,4;1,6;2869;78,4;-16,6;2,9;3,9;1970,5;7;2,7;5,0;25880;15130;0,6;1257;65;40580;71,6;29,6
59409;8,1;3,6;3,2;2483;70,9;-12,1;2,7;3,4;1636,0;15;2,7;4,6;20250;11970;1,3;985;43;32600;64,8;28,5
59386;5,4;2,3;2,1;11122;84,8;-15,8;2,6;5,3;7476,1;11;2,8;5,0;24500;13620;1,0;4691;59;38500;76,9;20,6
81304;;;;184;;;;;131,9;;;;20380;;;90;;;;
81325;4,4;1,8;1,9;2065;72,3;-14,0;2,6;4,0;1386,4;;2,5;8,0;23600;14790;0,7;852;55;37620;65,7;29,3
81269;;;;525;;;;;388,5;;;;21050;;;271;;;;
81292;;;;523;;;;;365,1;;;;20590;;;236;;;;
81299;;;;382;;;;;256,3;;;;23340;;;157;;;;
82027;;;;1493;;;;;954,5;;;;23920;;;535;;;;
81308;;;;1049;;;;;743,1;;;;20910;;;490;;;;
83053;3,1;1,4;1,3;2459;75,0;-17,3;2,4;8,0;1656,9;9;3,0;10,1;25580;14680;0,4;1010;60;44230;64,6;29,1
83051;;;;1042;;;;;762,6;;;;20560;;;525;;;;
83060;;;;416;;;;;293,6;;;;19630;;;197;;;;
83136;3,6;1,8;1,3;2601;65,8;-16,3;4,0;7,5;1804,6;14;3,1;9,6;23740;12550;0,5;1148;55;38420;54,3;37,3
83065;1,8;0,8;0,7;2791;64,9;-24,3;3,7;9,3;2026,2;14;5,0;30,7;25130;11930;0,3;1391;59;59590;51,9;26,9
83111;3,6;1,8;1,4;2061;68,7;-15,0;3,5;6,3;1427,4;11;2,9;7,3;23430;13130;0,4;910;55;38600;58,9;35,4
83081;3,3;1,3;1,5;6956;78,5;-18,1;3,1;7,5;4625,2;14;3,7;10,4;25850;12390;0,5;2786;59;45780;67,9;25,9
83129;3,8;2,0;1,0;37447;60,5;-17,1;2,8;7,0;27315,0;11;3,1;11,3;24660;13340;0,8;18905;57;41820;50,7;41,5
82047;;;;;;;;;;;;;;;;;;;;
82058;;;;116;;;;;76,3;;;;22090;;;47;;;;
82084;;;;178;;;;;128,7;;;;22010;;;85;;;;
82057;;;;701;;;;;445,4;;;;25600;;;249;;;;
82053;;;;287;;;;;192,2;;;;22380;;;119;;;;
82052;;;;1076;;;;;699,9;;;;22170;;;405;;;;
82040;;;;273;;;;;190,8;;;;22140;;;118;;;;
82068;;;;202;;;;;137,1;;;;22170;;;86;;;;
82123;;;;1606;;;;;1076,0;;;;22800;;;674;;;;
81024;;;;363;;;;;241,2;;;;21770;;;142;;;;
81006;;;;232;;;;;154,7;;;;23590;;;93;;;;
81034;;;;395;;;;;287,7;;;;18090;;;202;;;;
80828;;;;;;;;;;;;;;;;;;;;
81035;;;;210;;;;;138,8;;;;21170;;;82;;;;
80799;4,4;1,6;2,2;4685;81,4;-14,9;2,3;4,2;3095,8;7;2,4;5,2;24000;14870;0,6;1867;56;36420;74,9;23,9
82139;;;;119;;;;;83,6;;;;23750;;;54;;;;
83022;;;;;;;;;;;;;;;;;;;;
83038;;;;435;;;;;310,3;;;;20820;;;211;;;;
82143;;;;;;;;;;;;;;;;;;;;
82155;;;;1872;;;;;1384,1;;;;18920;;;974;;;;
82166;;;;253;;;;;176,1;;;;22260;;;113;;;;
82185;;;;217;;;;;153,5;;;;20490;;;102;;;;
83015;;;;266;;;;;202,9;;;;21600;;;150;;;;
82150;;;;919;;;;;606,7;;;;23720;;;358;;;;
82184;;;;914;;;;;595,8;;;;21640;;;346;;;;
81186;;;;244;;;;;176,8;;;;19570;;;121;;;;
81183;;;;181;;;;;126,2;;;;20730;;;83;;;;
81256;;;;;;;;;;;;;;;;;;;;
81233;;;;1639;;;;;1114,0;;;;21490;;;701;;;;
81246;;;;108;;;;;77,0;;;;19820;;;50;;;;
81162;;;;147;;;;;99,8;;;;25240;;;59;;;;
81250;;;;280;;;;;181,3;;;;22710;;;99;;;;
82131;;;;1538;;;;;1102,2;;;;21350;;;738;;;;
82045;;;;366;;;;;240,7;;;;21870;;;141;;;;
82110;;;;1045;;;;;716,0;;;;21670;;;451;;;;
82119;;;;617;;;;;427,9;;;;21990;;;269;;;;
82050;;;;1219;;;;;832,2;;;;23020;;;519;;;;
82102;;;;301;;;;;204,3;;;;19410;;;128;;;;
81058;;;;252;;;;;164,6;;;;23980;;;96;;;;
81128;;;;1597;;;;;1130,7;;;;21740;;;736;;;;
81071;;;;;;;;;;;;;;;;;;;;
81084;;;;625;;;;;436,0;;;;21870;;;281;;;;
81100;;;;387;;;;;262,1;;;;22920;;;163;;;;
81065;7,8;3,9;2,2;40069;63,3;-14,5;2,8;6,4;28573,8;21;3,4;8,2;20940;10980;1,7;19395;43;37120;54,1;35,2
81072;;;;;;;;;;;;;;;;;;;;
81149;;;;463;;;;;308,7;;;;24060;;;186;;;;
83048;2,9;1,5;0,8;3290;63,3;-20,3;4,5;7,3;2459,9;16;4,0;18,2;24010;11770;0,6;1769;58;47660;51,5;35,9
83093;3,5;1,2;1,9;2156;81,1;-16,2;2,8;6,8;1438,7;;2,7;7,7;24970;14630;0,4;878;60;39480;71,5;23,9
83137;8,8;4,7;2,1;158086;67,0;-15,6;3,1;5,6;113904,1;22;3,5;7,9;20960;10570;2,0;79462;47;37500;58,3;31,9
83056;4,1;1,7;1,9;2630;68,0;-15,3;2,9;6,1;1785,7;12;2,8;8,4;23630;13220;0,5;1116;55;37570;59,0;34,8
83109;;;;189;;;;;144,0;;;;20580;;;107;;;;
83071;3,6;1,9;1,0;10226;53,7;-16,8;2,8;6,3;7525,5;12;3,2;12,0;24260;12890;0,7;5226;56;41320;44,6;47,5
83127;4,7;2,0;2,0;3172;79,1;-15,1;3,8;4,6;2126,1;12;2,9;8,1;23520;13260;0,7;1307;54;38270;70,7;23,2
59660;3,9;1,5;1,7;2983;81,4;-18,7;2,5;5,2;1981,8;8;3,0;8,0;25680;14180;0,7;1188;61;42820;73,7;25,4
59616;11,8;6,2;3,3;9779;63,3;-11,1;3,2;2,9;6586,4;27;3,0;7,9;18350;10220;2,3;4107;36;30320;57,2;28,1
60009;;;;1793;;;;;1191,0;;;;25370;;;725;;;;
59656;4,9;2,1;1,9;5280;78,5;-16,4;2,9;5,3;3525,9;13;3,3;8,4;23810;12490;0,9;2156;53;40780;70,3;24,6
59618;;;;843;;;;;556,2;;;;21470;;;331;;;;
59643;;;;218;;;;;143,6;;;;23690;;;86;;;;
60013;;;;1352;;;;;898,1;;;;27760;;;533;;;;
59662;;;;1280;;;;;826,1;;;;23340;;;461;;;;
60042;;;;1490;;;;;1001,9;;;;26380;;;608;;;;
59641;;;;1954;;;;;1299,6;;;;24720;;;769;;;;
60045;;;;535;;;;;357,4;;;;31150;;;218;;;;
